position_id,asset,side,ret_1_dir,ret_6_dir,ret_12_dir,ret_48_dir,sigma_bar_pct,vol_percentile,imbalance_dir,spread_bps,depth_log,fv_edge_bps,basis_dir,volume_z,funding_dir,mom_dir,drawdown_pct,regime_bull_quiet,regime_bull_vol,regime_range,regime_bear,regime_crisis,corr_fast,corr_shift,turbulence_pct,sent_dir,sent_fear,fear_greed,dominance_delta,equity_risk_z,hour_sin,hour_cos,weekend,imbalance_delta_dir,other_ret_6_dir,depth_ratio,mtf_align,pd_zone,liq_pocket_pull,fvg_pull,fvg_liq_confluence,poc_dist,va_pos,regime_age,funding_dist,venue_disloc_dir,th_grid,th_metronome,th_clockwork,th_stopzone,th_barclose,opt_pcr_z,opt_oi_pcr_z,opt_iv_skew,manip_suspect,pat_engulf_dir,pat_hammer_dir,pat_marubozu_dir,vol_term,mkt_ret_6_dir,book_touch_share,flow_tox,direction,gate_confidence,label,net_pnl_usd,source,ts,signal_ts,barrier,probe,disp
4e5126d2-fd0e-40b2-81b0-23cef5bb9ad9,BTC,long,1.232867,0.678239,0.286114,-0.080769,0.050658,0.076667,0.638415,0.001550,0.861307,0.000000,0.028306,-0.724618,0.051856,-0.333333,0.285673,0.000000,0.000000,1.000000,0.000000,0.000000,0.967168,0.122451,0.052000,0.035097,0.000000,0.280000,-0.002488,0.000000,-0.760406,-0.649448,1.000000,-0.436763,0.028293,0.992433,1.000000,0.781763,0.955381,0.000000,0.000000,0.052019,0.000000,1.000000,0.085609,-0.215669,0.024000,0.000000,0.000000,0.936000,0.011000,0.000000,0.000000,-1.000000,0.002047,0.597923,0.048506,0.756098,0.000000,0.000000,0.200000,0.000000,1.000000,0.748722,0,-0.01,live,1784503169,1784474340,,,
827d7037-6c8e-46bd-9054-a64c72c45a90,ETH,long,1.086794,1.742335,1.804690,0.966399,0.099341,0.186667,0.962873,0.010676,0.727367,0.000000,-0.489523,0.500667,0.027953,-0.333333,0.377904,0.000000,0.000000,1.000000,0.000000,0.000000,0.969899,0.054521,0.328000,0.026825,0.000000,0.280000,-0.003566,0.000000,-0.325568,0.945519,1.000000,1.377467,0.354749,0.325099,1.000000,0.807947,0.922543,0.000000,0.000000,0.112161,0.000000,1.000000,0.156933,-0.261505,0.005000,0.000000,0.000000,0.402000,0.004000,0.000000,0.000000,-1.000000,0.064902,1.000000,0.353091,0.356261,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,-0.01,live,1784506630,1784501097,realized,,
c9443391-0146-4731-94a2-40b475b407b7,ETH,long,0.910436,-0.572934,-0.945085,-0.452591,0.089156,0.146667,0.238877,0.005357,0.794754,-0.803894,-1.734024,-0.189225,0.036080,-0.333333,0.379537,0.000000,0.000000,1.000000,0.000000,0.000000,0.888713,0.024866,0.212000,0.026834,0.000000,0.280000,-0.005905,0.000000,-0.492424,0.870356,1.000000,0.499262,-0.099817,0.826511,0.000000,0.615298,0.877487,0.837276,1.000000,-0.005284,0.000000,1.000000,0.245114,-0.278466,0.004000,0.000000,0.000000,0.643000,0.009000,0.000000,0.000000,-1.000000,0.075692,0.829670,0.291390,0.409214,0.000000,0.000000,0.200000,0.000000,1.000000,0.874447,1,0.01,live,1784506866,1784498547,realized,,
cand-933b8695-4386,BTC,long,1.253979,0.372931,0.649408,0.738603,0.053237,0.090000,0.343102,0.001549,0.838865,0.000000,0.031847,-0.205886,0.034925,-0.333333,0.281030,0.000000,0.000000,1.000000,0.000000,0.000000,0.833820,0.103255,0.116000,0.030895,0.000000,0.280000,0.000000,0.000000,-0.915311,-0.402747,1.000000,0.000000,-0.003207,0.727187,1.000000,0.873958,0.974245,0.000000,0.000000,0.066228,0.000125,1.000000,0.947075,-0.165069,0.030000,0.000000,0.000000,0.332000,0.000000,0.000000,0.000000,-1.000000,0.459069,0.000000,-0.053504,0.766904,0.000000,0.000000,0.200000,0.000000,1.000000,0.749275,0,0.00,candidate,1784507128,1784478000,time,,
cand-933b8695-4394,ETH,long,-1.704186,-1.060200,-1.477039,-0.374837,0.090011,0.150000,0.402891,0.005363,0.790888,0.000000,-0.710165,5.000000,0.064674,-0.333333,0.378539,0.000000,0.000000,1.000000,0.000000,0.000000,0.026429,-0.540871,0.116000,0.030798,0.000000,0.280000,0.010231,0.000000,-0.972370,-0.233445,1.000000,1.040428,0.019531,0.894085,0.000000,0.305749,0.714800,0.930758,0.000000,-0.121668,-0.041704,1.000000,0.861331,-0.391374,0.011000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.409598,0.000000,0.443388,-0.271429,0.000000,0.000000,0.200000,0.000000,1.000000,0.874657,1,0.00,candidate,1784507128,1784480400,trail,,
cand-933b8695-4415,ETH,long,-0.600864,-2.359286,-0.805941,-0.857875,0.097453,0.183333,0.824426,0.005371,0.797142,0.000000,-0.362638,4.487958,0.058658,-0.333333,0.378509,0.000000,0.000000,1.000000,0.000000,0.000000,0.954594,0.134914,0.168000,0.031032,0.000000,0.280000,-0.004097,0.000000,-0.998848,0.047978,1.000000,1.249736,-0.354744,1.409355,0.000000,0.375346,0.676862,0.942681,0.000000,-0.089855,-0.056412,1.000000,0.726571,-0.295304,0.012000,0.000000,0.000000,0.391000,0.000000,0.000000,0.000000,-1.000000,0.031652,0.000000,0.824233,-0.092127,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,1,0.00,candidate,1784507128,1784484300,trail,,
cand-933b8695-4417,ETH,long,0.401850,-1.556438,-1.442274,-0.868103,0.097599,0.183333,1.166856,0.005372,0.817011,0.000000,0.331569,0.642160,0.057350,-0.333333,0.378509,0.000000,0.000000,1.000000,0.000000,0.000000,0.919812,0.101648,0.168000,0.031032,0.000000,0.280000,-0.004097,0.000000,-0.997859,0.065403,1.000000,-0.020397,-0.225984,1.661877,0.000000,0.400623,0.690060,0.848611,0.000000,-0.081977,-0.035336,1.000000,0.718006,-0.306125,0.016000,0.000000,0.000000,0.484000,0.000000,0.000000,0.000000,-1.000000,0.036522,0.000000,-0.381579,0.236842,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,1,0.00,candidate,1784507128,1784484600,trail,,
cand-933b8695-4421,ETH,long,-0.137915,-1.391858,-1.000065,-0.615064,0.097359,0.183333,0.526962,0.005381,0.769400,0.142077,0.538462,-0.284034,0.054185,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.871212,0.054747,0.264000,0.031032,0.000000,0.280000,-0.004937,0.000000,-0.992546,0.121869,1.000000,1.197040,-0.128826,0.777873,0.000000,0.404086,0.691867,0.850410,0.000000,-0.080898,-0.034264,1.000000,0.691473,-0.199070,0.016000,0.000000,0.000000,0.379000,0.000000,0.000000,0.000000,-1.000000,0.113007,0.000000,0.727956,-0.107296,0.000000,0.000000,0.200000,0.000000,1.000000,0.875289,1,0.00,candidate,1784507128,1784485200,trail,,
cand-933b8695-4425,ETH,long,-2.516041,-2.014364,-1.880003,-1.056493,0.099393,0.186667,1.069223,0.005382,0.781483,0.000000,-0.377626,-0.081238,0.051118,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.991155,0.130505,0.264000,0.030374,0.000000,0.280000,0.011058,0.000000,-0.989016,0.147809,1.000000,1.297906,-0.244556,0.932449,0.000000,0.243075,0.607632,0.766572,0.000000,-0.131179,-0.084131,1.000000,0.678311,-0.118385,0.015000,0.000000,0.000000,0.498000,0.000000,0.000000,0.000000,-1.000000,0.485905,0.000000,0.003226,-0.943205,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,1,0.00,candidate,1784507128,1784485500,trail,,
cand-933b8695-4426,ETH,long,0.947147,-0.691141,-1.934473,-1.170691,0.100012,0.186667,0.892992,0.005381,0.820487,0.000000,-0.208302,0.026994,0.051021,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.992905,0.127031,0.264000,0.030374,0.000000,0.280000,0.011058,0.000000,-0.988362,0.152123,1.000000,-0.176231,-0.065035,1.673842,0.000000,0.304017,0.639564,0.989241,0.000000,-0.112118,-0.065257,1.000000,0.676175,-0.505552,0.020000,0.000000,0.000000,0.433000,0.000000,0.000000,0.000000,-1.000000,0.308945,0.000000,0.187502,0.478378,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,1,0.00,candidate,1784507128,1784485800,trail,,
cand-933b8695-4430,ETH,long,-0.355438,-0.595490,-1.496611,-1.087449,0.099871,0.186667,1.011502,0.005381,0.805990,0.000000,0.152980,-0.285532,0.049777,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.992157,0.124863,0.264000,0.030374,0.000000,0.280000,-0.001139,0.000000,-0.980785,0.195090,1.000000,1.466208,-0.064727,1.120311,0.000000,0.306787,0.641014,0.799796,0.000000,-0.111253,-0.064399,1.000000,0.655767,-0.301253,0.017000,0.000000,0.000000,0.383000,0.000000,0.000000,0.000000,-1.000000,0.305726,0.000000,-0.225586,-0.343750,0.000000,0.000000,0.200000,0.000000,1.000000,0.875516,1,0.00,candidate,1784507128,1784486400,trail,,
cand-933b8695-4433,ETH,long,0.284453,-0.553888,-1.383127,-1.270843,0.100216,0.186667,0.807084,0.005384,0.790291,0.000000,0.183478,-0.387017,0.048345,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.925505,0.060508,0.264000,0.030374,0.000000,0.280000,-0.001139,0.000000,-0.974370,0.224951,1.000000,-0.204419,-0.071390,0.847357,0.000000,0.325139,0.650617,0.809354,0.000000,-0.105521,-0.058715,1.000000,0.641619,-0.266418,0.016000,0.000000,0.000000,0.078000,0.000000,0.000000,0.000000,-1.000000,0.227409,0.000000,0.442492,0.159763,0.000000,0.000000,0.200000,0.000000,1.000000,0.875516,1,0.00,candidate,1784507128,1784486700,trail,,
cand-933b8695-4436,ETH,long,1.014981,0.680487,-0.947488,-1.064932,0.099094,0.186667,1.124577,0.005381,0.805120,0.000000,0.226507,-0.323073,0.047684,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.931494,0.069702,0.264000,0.030374,0.000000,0.280000,-0.009979,0.000000,-0.964787,0.263031,1.000000,1.816889,0.048152,1.058448,0.000000,0.401193,0.730132,0.821970,1.000000,-0.097955,-0.051208,1.000000,0.621211,-0.295857,0.021000,0.000000,0.000000,0.419000,0.000000,0.000000,0.000000,-1.000000,0.129013,0.799145,0.102400,0.680000,0.000000,0.000000,0.200000,0.000000,1.000000,0.875558,1,0.00,candidate,1784507128,1784487300,trail,,
cand-933b8695-4438,ETH,long,-1.884672,-0.480778,-0.830486,-1.304045,0.099642,0.186667,1.071292,0.005386,0.797676,0.000000,0.078757,0.128948,0.047165,-0.333333,0.381220,0.000000,0.000000,1.000000,0.000000,0.000000,0.831360,-0.020848,0.264000,0.030374,0.000000,0.280000,0.000038,0.000000,-0.958820,0.284015,1.000000,0.540337,-0.067408,0.946617,0.000000,0.267531,0.675586,0.758978,1.000000,-0.142782,-0.084097,1.000000,0.612343,-0.355338,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.270843,-0.933155,0.171191,-0.495739,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,1,0.00,candidate,1784507128,1784487600,trail,,
cand-933b8695-4442,ETH,long,-0.342342,-0.146415,-0.500059,-1.045852,0.098986,0.186667,1.049266,0.005381,0.815763,0.000000,-0.083608,-0.555173,0.044433,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.916837,0.050651,0.304000,0.030459,0.000000,0.280000,0.006451,0.000000,-0.939693,0.342020,1.000000,0.384805,-0.008073,1.210964,0.000000,0.370858,0.734418,0.797451,1.000000,-0.119700,-0.061249,1.000000,0.581291,-0.403422,0.037000,0.000000,0.000000,0.408000,0.001000,0.000000,0.000000,-1.000000,0.278106,0.000000,0.155170,-0.402597,0.000000,0.000000,0.200000,0.000000,1.000000,0.875673,1,0.00,candidate,1784507128,1784488500,trail,,
cand-933b8695-4447,ETH,long,-0.437417,0.453479,-0.023680,-0.901053,0.098376,0.186667,0.043773,0.005378,0.791615,-0.168791,-0.397371,-0.465541,0.043469,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.945886,0.078294,0.304000,0.030459,0.000000,0.280000,-0.002988,0.000000,-0.911762,0.410719,1.000000,0.448686,0.046911,0.866080,0.000000,0.366610,0.732610,0.795647,1.000000,-0.120783,-0.036553,1.000000,0.547716,-0.325246,0.018000,0.000000,0.000000,0.634000,0.000000,0.000000,0.000000,-1.000000,0.505798,0.000000,0.281832,-0.385366,0.000000,0.000000,0.200000,0.000000,1.000000,0.875721,1,0.00,candidate,1784507128,1784489400,trail,,
cand-933b8695-4448,ETH,long,-0.104135,-0.246067,-0.170833,-1.069656,0.098167,0.186667,0.199824,0.010766,0.763281,0.045267,0.305315,-0.512002,0.042327,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.946995,0.079354,0.304000,0.030459,0.000000,0.280000,-0.002988,0.000000,-0.906308,0.422618,1.000000,0.156051,-0.069864,0.560876,0.000000,0.358539,0.729175,0.792218,1.000000,-0.122840,-0.038594,1.000000,0.540160,-0.244874,0.029000,0.000000,0.000000,0.160000,0.007000,0.000000,0.000000,-1.000000,0.252423,0.000000,-0.436161,-0.076596,0.000000,0.000000,0.200000,0.000000,1.000000,0.875721,1,0.00,candidate,1784507128,1784489700,trail,,
cand-933b8695-4451,ETH,long,-0.109790,-0.250940,-0.098240,-1.024943,0.098022,0.186667,0.299051,0.021532,0.785870,0.000000,0.059481,-0.529821,0.041616,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.946143,0.078474,0.304000,0.030459,0.000000,0.280000,-0.000625,0.000000,-0.894934,0.446198,1.000000,-0.253043,-0.057450,0.802585,0.000000,0.350042,0.725559,0.788608,1.000000,-0.125005,-0.040742,1.000000,0.528333,-0.199136,0.043000,0.000000,0.000000,0.110000,0.007000,0.000000,0.000000,-1.000000,0.170838,0.000000,-0.338751,-0.143885,0.000000,0.000000,0.200000,0.000000,1.000000,0.875739,1,0.00,candidate,1784507128,1784490000,trail,,
cand-933b8695-4453,ETH,long,0.307736,0.015702,-0.093566,-0.950974,0.097909,0.186667,1.060510,0.005382,0.808834,0.000000,-0.017913,-0.480378,0.041256,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.660120,-0.205550,0.304000,0.030466,0.000000,0.280000,-0.000625,0.000000,-0.882948,0.469472,1.000000,0.949144,-0.034940,1.132635,0.000000,0.373832,0.735683,0.798714,1.000000,-0.118943,-0.034728,1.000000,0.515214,-0.338962,0.062000,0.000000,0.000000,0.275000,0.007000,0.000000,0.000000,-1.000000,0.113258,0.000000,0.285047,0.466102,0.000000,0.000000,0.200000,0.000000,1.000000,0.875786,1,0.00,candidate,1784507128,1784490300,trail,,
cand-933b8695-4456,ETH,long,1.333667,0.472727,0.229670,-0.677682,0.097938,0.186667,0.379935,0.059046,0.717303,0.000000,0.004655,-0.228618,0.041935,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.971883,0.098788,0.304000,0.030465,0.000000,0.280000,-0.007842,0.000000,-0.857167,0.515038,1.000000,-0.680574,0.025457,0.287818,0.000000,0.490229,0.785133,0.848071,1.000000,0.001164,0.000000,1.000000,0.490203,-0.289780,0.012000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,-1.000000,0.055794,0.000000,-0.043167,0.788961,0.000000,0.000000,0.200000,0.000000,1.000000,0.869528,1,0.00,candidate,1784507128,1784490900,trail,,
cand-933b8695-4458,ETH,long,0.950296,1.037593,1.054564,-0.649391,0.098310,0.186667,1.067312,0.005368,0.801345,0.000000,-0.011637,0.438304,0.040889,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.982001,0.104887,0.304000,0.030465,0.000000,0.280000,0.009767,0.000000,-0.850352,0.526214,1.000000,0.687377,0.109114,1.038633,0.000000,0.564146,0.816461,0.879340,1.000000,0.019839,0.000000,1.000000,0.483723,-0.303214,0.021000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,-1.000000,0.058064,0.000000,-0.328936,0.426471,0.000000,0.000000,0.200000,0.000000,1.000000,0.869575,1,0.00,candidate,1784507128,1784491200,trail,,
cand-933b8695-4460,ETH,long,-0.877097,1.067157,0.577980,-0.518280,0.098481,0.186667,1.109127,0.005370,0.847142,0.000000,0.057102,-0.524673,0.040347,-0.333333,0.381815,0.000000,0.000000,1.000000,0.000000,0.000000,0.834263,-0.035676,0.304000,0.030465,0.000000,0.280000,-0.010658,0.000000,-0.829038,0.559193,1.000000,-0.003421,0.146665,2.008615,1.000000,0.553526,0.811963,0.874851,1.000000,0.017158,0.000000,1.000000,0.466512,-0.491083,0.037000,0.000000,0.000000,0.173000,0.008000,0.000000,0.000000,-1.000000,0.242257,-0.591912,0.033032,-0.813131,0.000000,0.000000,0.200000,0.000000,1.000000,0.745421,1,0.00,candidate,1784507128,1784491800,trail,,
cand-933b8695-4461,ETH,long,-0.391770,0.793841,0.572504,-0.539902,0.097291,0.183333,1.024589,0.005373,0.791142,0.000000,0.183402,-0.381277,0.041697,-0.333333,0.380671,0.000000,0.000000,1.000000,0.000000,0.000000,0.800403,-0.069400,0.228000,0.026834,0.000000,0.280000,-0.010658,0.000000,-0.819152,0.573576,1.000000,0.148643,0.108198,0.866074,1.000000,0.523364,0.799184,0.862096,1.000000,0.009540,0.000000,1.000000,0.458098,-0.311561,0.040000,0.000000,0.000000,0.649000,0.005000,0.000000,0.000000,-1.000000,0.037445,0.000000,0.260357,-0.325581,0.000000,0.000000,0.200000,0.000000,1.000000,0.745421,1,0.00,candidate,1784507128,1784492100,trail,,
cand-933b8695-4478,ETH,long,-0.018118,-0.517470,-0.261404,-0.473512,0.088898,0.143333,0.587820,0.005367,0.829039,0.000000,-0.165069,-0.389806,0.040789,-0.333333,0.379537,0.000000,0.000000,1.000000,0.000000,0.000000,0.875065,0.019080,0.212000,0.026834,0.000000,0.280000,0.008866,0.000000,-0.615661,0.788011,1.000000,1.052701,-0.037385,1.362678,1.000000,0.550330,0.816923,0.978704,1.000000,0.011686,0.000000,1.000000,0.315889,-0.032203,0.039000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,-1.000000,0.380889,0.000000,-0.439519,-0.033058,0.000000,0.000000,0.200000,0.000000,1.000000,0.750476,1,0.00,candidate,1784507128,1784496000,trail,,
cand-933b8695-4483,ETH,long,0.910436,-0.572934,-0.945085,-0.452591,0.089156,0.146667,0.238877,0.005357,0.794754,-0.803894,-1.734024,-0.189225,0.036080,-0.333333,0.379537,0.000000,0.000000,1.000000,0.000000,0.000000,0.888713,0.024866,0.212000,0.026834,0.000000,0.280000,-0.005905,0.000000,-0.492424,0.870356,1.000000,0.499262,-0.099817,0.826511,0.000000,0.615298,0.877487,0.837276,1.000000,-0.005284,0.000000,1.000000,0.245114,-0.278466,0.004000,0.000000,0.000000,0.643000,0.009000,0.000000,0.000000,-1.000000,0.075692,0.829670,0.291390,0.409214,0.000000,0.000000,0.200000,0.000000,1.000000,0.874447,1,0.00,candidate,1784507128,1784498100,trail,,
cand-933b8695-4499,BTC,long,0.911134,2.302412,2.495197,1.179554,0.062902,0.130000,0.313283,0.001546,0.895515,0.000000,0.105712,0.129224,0.012871,-0.333333,0.278795,0.000000,0.000000,1.000000,0.000000,0.000000,0.969664,0.054287,0.328000,0.026825,0.000000,0.280000,-0.003566,0.000000,-0.337917,0.941176,1.000000,-0.704566,0.423972,1.361349,1.000000,0.790247,0.939770,0.000000,0.000000,0.088935,0.028457,1.000000,0.164415,-0.339560,0.026000,0.000000,0.000000,0.424000,0.009000,0.000000,0.000000,-1.000000,0.361941,0.000000,0.297631,0.383023,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784507128,1784500500,trail,,
cand-933b8695-4387,BTC,long,-0.131569,0.347434,0.837092,1.265204,0.052961,0.090000,0.689912,0.001549,0.822068,0.000000,-0.049378,-0.504994,0.033311,-0.333333,0.281030,0.000000,0.000000,1.000000,0.000000,0.000000,0.693531,0.062734,0.116000,0.030895,0.000000,0.280000,0.012092,0.000000,-0.923880,-0.382683,1.000000,-0.516388,-0.036366,0.607098,1.000000,0.849599,0.971921,0.000000,0.000000,0.064839,0.000000,1.000000,0.936299,-0.137300,0.036000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,-1.000000,0.167519,0.000000,0.719407,-0.148515,0.000000,0.000000,0.200000,0.000000,1.000000,0.874602,0,0.00,candidate,1784507411,1784478300,time,,
cand-45af721a-4633,BTC,long,-1.366310,3.585748,1.921221,0.920918,0.063184,0.130000,1.190619,0.001545,0.880463,0.000000,0.088223,2.483199,0.013224,-0.333333,0.278795,0.000000,0.000000,1.000000,0.000000,0.000000,0.968223,0.053788,0.328000,0.026825,0.000000,0.280000,0.025095,0.000000,-0.390731,0.920505,1.000000,-0.126298,0.573771,1.205309,1.000000,0.741305,0.925685,0.000000,0.000000,0.080537,0.044308,1.000000,0.191428,-0.303772,0.016000,0.000000,0.000000,0.654000,0.015000,0.000000,0.000000,-1.000000,0.098297,0.000000,-0.320000,-0.360413,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784508016,1784499600,trail,,
cand-45af721a-4639,BTC,long,-0.063755,3.375472,1.929501,1.269206,0.063008,0.130000,1.017849,0.001545,0.866304,0.000000,-0.258289,0.261161,0.013196,-0.333333,0.278795,0.000000,0.000000,1.000000,0.000000,0.000000,0.964189,0.050129,0.328000,0.026825,0.000000,0.280000,0.053296,0.000000,-0.370557,0.928810,1.000000,1.583535,0.503293,0.974688,1.000000,0.736644,0.924343,0.000000,0.000000,0.079737,0.043503,1.000000,0.180707,-0.174339,0.009000,0.000000,0.000000,0.435000,0.008000,0.000000,0.000000,-1.000000,0.019938,0.000000,-0.613564,-0.041033,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784508016,1784499900,trail,,
cand-45af721a-4656,BTC,long,2.220578,0.473020,-0.353634,1.140714,0.066564,0.153333,1.012125,0.001546,0.865905,0.000000,0.024715,-0.198005,0.013734,-0.333333,0.278545,0.000000,0.000000,1.000000,0.000000,0.000000,0.993774,0.000322,0.272000,0.026809,0.000000,0.280000,-0.006496,0.000000,-0.061049,0.998135,1.000000,-0.009894,0.180075,0.935936,1.000000,0.740921,0.925788,0.000000,0.000000,0.080599,0.020074,1.000000,0.028767,-0.086195,0.019000,0.000000,0.000000,0.212000,0.000000,0.000000,0.000000,-1.000000,0.664151,0.000000,0.013346,0.883549,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784508016,1784504400,trail,,
cand-00213c92-4682,BTC,long,3.059769,1.125021,1.207066,1.326061,0.057054,0.103333,0.527638,0.001546,0.858139,-0.261602,-0.709527,2.300417,0.021158,-0.333333,0.281030,0.000000,0.000000,1.000000,0.000000,0.000000,0.913188,0.112838,0.116000,0.030798,0.000000,0.280000,-0.005428,0.000000,-0.980785,-0.195090,1.000000,-0.641447,0.157815,0.971499,1.000000,1.000000,1.000000,0.000000,0.000000,0.047539,0.008562,1.000000,0.843009,-0.084232,0.019000,0.000000,0.000000,0.806000,0.000000,0.000000,0.000000,-1.000000,0.144952,0.000000,0.003887,0.937656,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784508632,1784481000,trail,,
cand-00213c92-4683,ETH,long,2.727925,0.689861,0.171884,0.349024,0.093392,0.163333,0.025820,0.005354,0.791919,0.000000,0.553168,1.168249,0.065217,-0.333333,0.378509,0.000000,0.000000,1.000000,0.000000,0.000000,0.914374,0.114029,0.168000,0.030798,0.000000,0.280000,-0.005428,0.000000,-0.982450,-0.186524,1.000000,-0.476905,0.157224,1.062911,0.000000,0.642422,0.853713,0.000000,0.000000,-0.038525,0.000000,1.000000,0.838201,-0.200737,0.012000,0.000000,0.000000,0.129000,0.000000,0.000000,0.000000,-1.000000,0.037068,0.000000,0.001692,0.797659,0.000000,0.000000,0.200000,0.000000,1.000000,1.000000,0,0.00,candidate,1784508632,1784481000,trail,,
cand-00213c92-4685,BTC,long,0.586177,1.676838,0.533453,1.229609,0.057533,0.103333,1.206558,0.001547,0.870058,0.000000,-0.099949,-0.042970,0.020518,-0.333333,0.279615,0.000000,0.000000,1.000000,0.000000,0.000000,0.912758,0.102524,0.168000,0.030798,0.000000,0.280000,0.019940,0.000000,-0.988362,-0.152123,1.000000,0.105268,0.140352,1.077959,1.000000,0.802973,0.959681,0.000000,0.000000,0.086991,0.020302,1.000000,0.822858,-0.016784,0.048000,0.000000,0.000000,0.099000,0.000000,0.000000,0.000000,-1.000000,0.815183,0.000000,-0.239572,0.510539,0.000000,0.000000,0.200000,0.000000,1.000000,0.874803,0,0.00,candidate,1784508632,1784481600,trail,,
cand-00213c92-4687,BTC,long,-0.910600,1.249047,0.308284,0.930184,0.057258,0.103333,1.609438,0.001547,0.847402,-0.013614,-0.172308,-0.687322,0.020240,-0.333333,0.279615,0.000000,0.000000,1.000000,0.000000,0.000000,0.556074,-0.197675,0.168000,0.030798,0.000000,0.280000,0.008830,0.000000,-0.992005,-0.126199,1.000000,1.451811,0.175634,0.681321,1.000000,0.690884,0.942276,0.000000,0.000000,0.076606,0.009867,1.000000,0.808889,-0.113309,0.021000,0.000000,0.000000,0.059000,0.026000,0.000000,0.000000,-1.000000,0.452957,0.000000,-0.005532,-0.925620,0.000000,0.000000,0.200000,0.000000,1.000000,0.874855,0,0.00,candidate,1784508632,1784481900,trail,,
cand-00213c92-4688,ETH,long,1.257444,1.949265,0.657000,0.030509,0.093547,0.163333,0.441601,0.005342,0.757409,0.000000,-0.339144,-0.032898,0.066363,-0.333333,0.378509,0.000000,0.000000,1.000000,0.000000,0.000000,0.647053,-0.106995,0.168000,0.030798,0.000000,0.280000,0.008830,0.000000,-0.994056,-0.108867,1.000000,-0.228675,0.184731,0.653704,0.000000,0.668990,0.864626,0.000000,0.000000,-0.031993,0.000000,1.000000,0.801135,-0.259038,0.004000,0.000000,0.000000,0.391000,0.000000,0.000000,0.000000,-1.000000,0.125101,0.000000,-0.110993,0.528846,0.000000,0.000000,0.200000,0.000000,1.000000,0.869427,0,0.00,candidate,1784508632,1784482200,trail,,
cand-00213c92-4689,BTC,long,0.591536,1.316528,1.029347,0.863720,0.057284,0.103333,1.059298,0.001547,0.875851,0.000000,0.012242,-0.489426,0.019745,-0.333333,0.279615,0.000000,0.000000,1.000000,0.000000,0.000000,0.646924,-0.107124,0.168000,0.030798,0.000000,0.280000,0.008830,0.000000,-0.994056,-0.108867,1.000000,0.812325,0.446661,1.001352,1.000000,0.751381,0.953589,0.000000,0.000000,0.083356,0.016648,1.000000,0.800069,-0.200756,0.030000,0.000000,0.000000,0.099000,0.022000,0.000000,0.000000,-1.000000,0.164238,0.000000,-0.447427,0.242492,0.000000,0.000000,0.200000,0.000000,1.000000,0.874855,0,0.00,candidate,1784508632,1784482200,trail,,
cand-00213c92-4690,ETH,long,0.040047,1.272393,0.730821,0.261156,0.093403,0.163333,1.092114,0.005351,0.748148,0.701022,1.052913,-0.186447,0.066097,-0.333333,0.378509,0.000000,0.000000,1.000000,0.000000,0.000000,0.646054,-0.107947,0.168000,0.030798,0.000000,0.280000,-0.004853,0.000000,-0.996566,-0.082808,1.000000,0.007888,0.124923,0.681516,1.000000,0.672038,0.865878,0.000000,0.000000,-0.031244,0.000000,1.000000,0.788183,-0.262155,0.020000,0.000000,0.000000,0.593000,0.000000,0.000000,0.000000,-1.000000,0.082088,0.000000,-0.714527,0.047297,0.000000,0.000000,0.200000,0.000000,1.000000,0.869384,0,0.00,candidate,1784508632,1784482500,trail,,
